c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu	 pfavg	 pbavg
0.0753566	0	0.0378815	0.0367785	0.03733	110.297	2.51189e-011	2.37119e-005	0.9992	0.999193
0.0753566	0	0.0377909	0.0366888	0.0372399	110.208	3.16228e-011	2.38075e-005	0.999198	0.999191
0.0753566	0	0.0376774	0.0365764	0.0371269	110.096	3.98107e-011	2.39281e-005	0.999196	0.999189
0.0753566	0	0.0375353	0.0364357	0.0369855	109.954	5.01187e-011	2.40803e-005	0.999193	0.999186
0.0753566	0	0.0373576	0.0362599	0.0368088	109.777	6.30957e-011	2.42728e-005	0.999189	0.999182
0.0753566	0	0.037136	0.0360405	0.0365882	109.554	7.94328e-011	2.45162e-005	0.999184	0.999177
0.0753566	0	0.0368601	0.0357673	0.0363137	109.275	1e-010	2.48245e-005	0.999178	0.999171
0.0753566	0	0.0365176	0.0354284	0.035973	108.924	1.25893e-010	2.52156e-005	0.99917	0.999163
0.0753566	0	0.0360939	0.035009	0.0355514	108.485	1.58489e-010	2.57126e-005	0.99916	0.999153
0.0753566	0	0.0355719	0.0344926	0.0350322	107.936	1.99526e-010	2.63458e-005	0.999148	0.99914
0.0753566	0	0.0349326	0.0338601	0.0343963	107.25	2.51189e-010	2.71547e-005	0.999132	0.999124
0.0753566	0	0.0341544	0.0330904	0.0336224	106.396	3.16228e-010	2.81917e-005	0.999112	0.999104
0.0753566	0	0.0332147	0.0321614	0.032688	105.333	3.98107e-010	2.95273e-005	0.999087	0.999079
0.0753566	0	0.0320911	0.0310509	0.031571	104.016	5.01187e-010	3.12563e-005	0.999055	0.999046
0.0753566	0	0.030763	0.0297391	0.030251	102.39	6.30957e-010	3.35092e-005	0.999014	0.999004
0.0753566	0	0.0292147	0.0282107	0.0287127	100.394	7.94328e-010	3.64674e-005	0.998961	0.998951
0.0753566	0	0.0274386	0.0264591	0.0269489	97.9558	1e-009	4.03876e-005	0.998894	0.998882
0.0753566	0	0.0254393	0.0244893	0.0249643	95.002	1.25893e-009	4.56381e-005	0.998806	0.998793
0.0753566	0	0.0232357	0.0223211	0.0227784	91.4544	1.58489e-009	5.27607e-005	0.998692	0.998677
0.0753566	0	0.0208647	0.0199923	0.0204285	87.2423	1.99526e-009	6.25602e-005	0.998542	0.998524
0.0753566	0	0.0183803	0.0175573	0.0179688	82.3088	2.51189e-009	7.62619e-005	0.998344	0.998321
0.0753566	0	0.01585	0.0150837	0.0154669	76.6223	3.16228e-009	9.57756e-005	0.998077	0.998049
0.0753566	0	0.0133502	0.0126483	0.0129993	70.1939	3.98107e-009	0.000124136	0.997714	0.997678
0.0753566	0	0.0109587	0.0103278	0.0106432	63.0901	5.01187e-009	0.000166292	0.997212	0.997163
0.0753566	0	0.00874592	0.00819147	0.0084687	55.4451	6.30957e-009	0.000230538	0.996501	0.996434
0.0753566	0	0.0067688	0.00629416	0.00653148	47.4645	7.94328e-009	0.000331173	0.995472	0.995376
0.0753566	0	0.00506541	0.00467123	0.00486832	39.4176	1e-008	0.000493652	0.99394	0.993797
0.0753566	0	0.00365325	0.0033371	0.00349518	31.6151	1.25893e-008	0.000764765	0.991589	0.991367
0.0753566	0	0.00252929	0.00228559	0.00240744	24.3704	1.58489e-008	0.00123368	0.987851	0.987493
0.0753566	0	0.00167377	0.00149414	0.00158396	17.9626	1.99526e-008	0.00207517	0.981676	0.981074
0.0753566	0	0.00105348	0.000927586	0.000990535	12.5899	2.51189e-008	0.00364034	0.971061	0.970004
0.0753566	0	0.000627153	0.000543741	0.000585447	8.34112	3.16228e-008	0.00663687	0.952077	0.95015
0.0753566	0	0.000351066	0.00029915	0.000325108	5.19162	3.98107e-008	0.0124174	0.917034	0.91343
0.0753566	0	0.000183685	0.000153517	0.000168601	3.01681	5.01187e-008	0.023079	0.851721	0.845021
0.0753566	0	8.93369e-005	7.30644e-005	8.12006e-005	1.62724	6.30957e-008	0.0396908	0.734943	0.723416
0.0753566	0	4.02282e-005	3.21156e-005	3.61719e-005	0.811266	7.94328e-008	0.0557921	0.553246	0.537036
0.0753566	0	1.67621e-005	1.30273e-005	1.48947e-005	0.373478	1e-007	0.0556863	0.338365	0.322184
0.0753566	0	6.5001e-006	4.90415e-006	5.70212e-006	0.159595	1.25893e-007	0.037581	0.164152	0.153236
0.0753566	0	2.38072e-006	1.73876e-006	2.05974e-006	0.064196	1.58489e-007	0.0187393	0.0664372	0.0609973
0.0753566	0	8.44426e-007	5.95462e-007	7.19944e-007	0.0248964	1.99526e-007	0.00791452	0.0243451	0.0220486
0.0753566	0	2.98495e-007	2.02824e-007	2.50659e-007	0.00956709	2.51189e-007	0.00313641	0.00863928	0.00772938
0.0753566	0	1.07594e-007	7.03732e-008	8.89835e-008	0.00372206	3.16228e-007	0.00123336	0.00309346	0.00273569
0.0753566	0	4.02651e-008	2.53458e-008	3.28054e-008	0.00149194	3.98107e-007	0.000496227	0.00114612	0.00100217
0.0753566	0	1.60268e-008	9.69897e-009	1.28629e-008	0.000632784	5.01187e-007	0.000210747	0.00045106	0.000389919
0.0753566	0	7.01465e-009	4.06034e-009	5.53749e-009	0.000295432	6.30957e-007	9.84409e-005	0.00019483	0.000166275
0.0753566	0	3.47283e-009	1.90268e-009	2.68776e-009	0.000157016	7.94328e-007	5.23291e-005	9.48549e-005	7.96858e-005
0.0753566	0	1.95687e-009	1.00218e-009	1.47952e-009	9.54695e-005	1e-006	3.182e-005	5.23463e-005	4.31344e-005
0.0753566	0	1.23024e-009	5.82962e-010	9.06603e-010	6.47282e-005	1.25893e-006	2.15748e-005	3.21332e-005	2.58981e-005
0.0753566	0	8.36577e-010	3.64119e-010	6.00348e-010	4.72458e-005	1.58489e-006	1.5748e-005	2.13008e-005	1.6758e-005
0.0753566	0	6.01024e-010	2.38849e-010	4.19936e-010	3.62175e-005	1.99526e-006	1.20722e-005	1.49047e-005	1.14291e-005
0.0753566	0	4.51094e-010	1.62761e-010	3.06927e-010	2.88333e-005	2.51189e-006	9.61091e-006	1.08887e-005	8.12739e-006
0.0753566	0	3.52626e-010	1.14727e-010	2.33677e-010	2.37899e-005	3.16228e-006	7.92986e-006	8.27674e-006	6.00374e-006
0.0753566	0	2.86369e-010	8.30585e-011	1.84714e-010	2.0331e-005	3.98107e-006	6.77692e-006	6.51834e-006	4.58155e-006
0.0753566	0	2.39901e-010	6.09158e-011	1.50409e-010	1.78985e-005	5.01187e-006	5.96612e-006	5.26792e-006	3.57003e-006
0.0753566	0	2.05368e-010	4.46328e-011	1.25e-010	1.60735e-005	6.30957e-006	5.35779e-006	4.32072e-006	2.80515e-006
0.0753566	0	1.77688e-010	3.23736e-011	1.05031e-010	1.45315e-005	7.94328e-006	4.84379e-006	3.56119e-006	2.2016e-006
0.0753566	0	1.52955e-010	2.30917e-011	8.80233e-011	1.29863e-005	1e-005	4.32875e-006	2.9153e-006	1.71042e-006
0.119432	0	0.0603727	0.0586213	0.059497	175.135	1e-011	1.48306e-005	0.999498	0.999494
0.119432	0	0.0603149	0.0585641	0.0594395	175.078	1.25893e-011	1.48545e-005	0.999498	0.999493
0.119432	0	0.0602423	0.0584923	0.0593673	175.007	1.58489e-011	1.48846e-005	0.999497	0.999493
0.119432	0	0.0601512	0.058402	0.0592766	174.918	1.99526e-011	1.49226e-005	0.999496	0.999492
0.119432	0	0.0600367	0.0582887	0.0591627	174.805	2.51189e-011	1.49704e-005	0.999495	0.999491
0.119432	0	0.0598932	0.0581465	0.0590198	174.664	3.16228e-011	1.50308e-005	0.999494	0.99949
0.119432	0	0.0597132	0.0579684	0.0588408	174.486	3.98107e-011	1.51069e-005	0.999493	0.999488
0.119432	0	0.059488	0.0577454	0.0586167	174.262	5.01187e-011	1.52031e-005	0.999491	0.999486
0.119432	0	0.0592065	0.0574667	0.0583366	173.981	6.30957e-011	1.53247e-005	0.999488	0.999484
0.119432	0	0.0588552	0.0571189	0.0579871	173.628	7.94328e-011	1.54784e-005	0.999485	0.999481
0.119432	0	0.0584179	0.0566861	0.057552	173.185	1e-010	1.56731e-005	0.999481	0.999477
0.119432	0	0.0578752	0.0561489	0.057012	172.629	1.25893e-010	1.59201e-005	0.999476	0.999472
0.119432	0	0.0572036	0.0554842	0.0563439	171.934	1.58489e-010	1.62341e-005	0.99947	0.999465
0.119432	0	0.0563764	0.0546658	0.0555211	171.063	1.99526e-010	1.6634e-005	0.999462	0.999457
0.119432	0	0.0553631	0.0536633	0.0545132	169.976	2.51189e-010	1.71449e-005	0.999452	0.999447
0.119432	0	0.0541297	0.0524435	0.0532866	168.622	3.16228e-010	1.77999e-005	0.99944	0.999435
0.119432	0	0.0526405	0.0509712	0.0518058	166.938	3.98107e-010	1.86435e-005	0.999424	0.999418
0.119432	0	0.0508598	0.0492113	0.0500355	164.85	5.01187e-010	1.97357e-005	0.999404	0.999398
0.119432	0	0.0487549	0.0471321	0.0479435	162.274	6.30957e-010	2.11588e-005	0.999378	0.999371
0.119432	0	0.046301	0.0447099	0.0455055	159.11	7.94328e-010	2.30277e-005	0.999344	0.999338
0.119432	0	0.0434863	0.0419338	0.0427101	155.246	1e-009	2.55044e-005	0.999302	0.999294
0.119432	0	0.0403177	0.0388121	0.0395649	150.564	1.25893e-009	2.88219e-005	0.999246	0.999238
0.119432	0	0.0368252	0.0353758	0.0361005	144.942	1.58489e-009	3.33229e-005	0.999174	0.999165
0.119432	0	0.0330676	0.0316849	0.0323762	138.267	1.99526e-009	3.95165e-005	0.99908	0.999068
0.119432	0	0.0291302	0.0278257	0.028478	130.448	2.51189e-009	4.81784e-005	0.998954	0.99894
0.119432	0	0.0251199	0.0239056	0.0245127	121.435	3.16228e-009	6.05182e-005	0.998786	0.998768
0.119432	0	0.0211582	0.0200457	0.0206019	111.247	3.98107e-009	7.84596e-005	0.998557	0.998534
0.119432	0	0.0173679	0.016368	0.016868	99.9888	5.01187e-009	0.000105144	0.998239	0.998208
0.119432	0	0.013861	0.0129823	0.0134217	87.8725	6.30957e-009	0.000145843	0.997789	0.997747
0.119432	0	0.0107276	0.00997533	0.0103515	75.2244	7.94328e-009	0.000209669	0.997138	0.997077
0.119432	0	0.00802794	0.00740323	0.00771558	62.4712	1e-008	0.000312896	0.996168	0.996077
0.119432	0	0.00578988	0.00528882	0.00553935	50.1054	1.25893e-008	0.000485597	0.994677	0.994536
0.119432	0	0.00400857	0.00362233	0.00381545	38.6236	1.58489e-008	0.000785555	0.9923	0.992072
0.119432	0	0.00265268	0.002368	0.00251034	28.4682	1.99526e-008	0.00132758	0.98836	0.987974
0.119432	0	0.00166962	0.00147009	0.00156986	19.9531	2.51189e-008	0.00234781	0.981543	0.980862
0.119432	0	0.000993947	0.000861752	0.000927849	13.2195	3.16228e-008	0.00434324	0.969217	0.967956
0.119432	0	0.000556389	0.000474109	0.000515249	8.22797	3.98107e-008	0.00835032	0.945997	0.943573
0.119432	0	0.000291115	0.000243303	0.000267209	4.7812	5.01187e-008	0.0163439	0.90102	0.896276
0.119432	0	0.000141586	0.000115797	0.000128691	2.57895	6.30957e-008	0.0309267	0.81461	0.805631
0.119432	0	6.3756e-005	5.08986e-005	5.73273e-005	1.28574	7.94328e-008	0.0508551	0.662427	0.647654
0.119432	0	2.65655e-005	2.06464e-005	2.36059e-005	0.591908	1e-007	0.0619835	0.447619	0.429606
0.119432	0	1.03017e-005	7.77237e-006	9.03705e-006	0.252935	1.25893e-007	0.0498462	0.237338	0.222855
0.119432	0	3.7731e-006	2.75569e-006	3.2644e-006	0.101741	1.58489e-007	0.0275906	0.101346	0.0933343
0.119432	0	1.33829e-006	9.43721e-007	1.14101e-006	0.0394572	1.99526e-007	0.0122067	0.03804	0.0344975
0.119432	0	4.73071e-007	3.21447e-007	3.97259e-007	0.0151625	2.51189e-007	0.00492294	0.0136229	0.0121946
0.119432	0	1.70521e-007	1.11531e-007	1.41026e-007	0.00589893	3.16228e-007	0.00194795	0.00489379	0.00432871
0.119432	0	6.38144e-008	4.01694e-008	5.19919e-008	0.00236451	3.98107e-007	0.000785444	0.00181521	0.00158735
0.119432	0	2.54002e-008	1.53715e-008	2.03858e-008	0.00100287	5.01187e-007	0.000333837	0.000714675	0.000617823
0.119432	0	1.11172e-008	6.43505e-009	8.77613e-009	0.000468217	6.30957e-007	0.000155981	0.000308742	0.000263496
0.119432	0	5.50394e-009	3.01547e-009	4.25971e-009	0.000248847	7.94328e-007	8.29254e-005	0.000150323	0.000126284
0.119432	0	3.10136e-009	1.58831e-009	2.34483e-009	0.000151305	1e-006	5.04273e-005	8.29588e-005	6.83601e-005
0.119432	0	1.94976e-009	9.23911e-010	1.43684e-009	0.000102585	1.25893e-006	3.41917e-005	5.09256e-005	4.10441e-005
0.119432	0	1.32585e-009	5.77076e-010	9.51465e-010	7.48778e-005	1.58489e-006	2.49577e-005	3.37582e-005	2.65588e-005
0.119432	0	9.52536e-010	3.78541e-010	6.65538e-010	5.73995e-005	1.99526e-006	1.91323e-005	2.36216e-005	1.81133e-005
0.119432	0	7.14919e-010	2.57952e-010	4.86436e-010	4.56967e-005	2.51189e-006	1.52317e-005	1.72569e-005	1.28807e-005
0.119432	0	5.58862e-010	1.81826e-010	3.70344e-010	3.77036e-005	3.16228e-006	1.25676e-005	1.31174e-005	9.51503e-006
0.119432	0	4.53853e-010	1.31636e-010	2.92745e-010	3.22217e-005	3.98107e-006	1.07404e-005	1.03306e-005	7.26107e-006
0.119432	0	3.80209e-010	9.65428e-011	2.38376e-010	2.83666e-005	5.01187e-006	9.45539e-006	8.34887e-006	5.65797e-006
0.119432	0	3.25478e-010	7.07365e-011	1.98107e-010	2.54742e-005	6.30957e-006	8.49128e-006	6.8477e-006	4.44575e-006
0.119432	0	2.8161e-010	5.13076e-011	1.66459e-010	2.30303e-005	7.94328e-006	7.67668e-006	5.64396e-006	3.48921e-006
0.119432	0	2.42412e-010	3.6597e-011	1.39504e-010	2.05815e-005	1e-005	6.86043e-006	4.62033e-006	2.71077e-006
0.189287	0	0.0956874	0.0929116	0.0942995	277.579	1e-011	9.36068e-006	0.999683	0.999681
0.189287	0	0.0955959	0.092821	0.0942084	277.49	1.25893e-011	9.37576e-006	0.999683	0.99968
0.189287	0	0.0954808	0.092707	0.0940939	277.377	1.58489e-011	9.39477e-006	0.999683	0.99968
0.189287	0	0.0953363	0.0925639	0.0939501	277.235	1.99526e-011	9.41873e-006	0.999682	0.999679
0.189287	0	0.0951549	0.0923843	0.0937696	277.057	2.51189e-011	9.44893e-006	0.999681	0.999679
0.189287	0	0.0949274	0.092159	0.0935432	276.832	3.16228e-011	9.48703e-006	0.999681	0.999678
0.189287	0	0.0946422	0.0918767	0.0932594	276.55	3.98107e-011	9.53511e-006	0.99968	0.999677
0.189287	0	0.0942852	0.0915233	0.0929042	276.196	5.01187e-011	9.59583e-006	0.999679	0.999676
0.189287	0	0.093839	0.0910815	0.0924603	275.75	6.30957e-011	9.67256e-006	0.999677	0.999674
0.189287	0	0.0932823	0.0905304	0.0919063	275.191	7.94328e-011	9.76962e-006	0.999675	0.999672
0.189287	0	0.0925892	0.0898443	0.0912168	274.489	1e-010	9.89256e-006	0.999673	0.99967
0.189287	0	0.0917289	0.0889929	0.0903609	273.608	1.25893e-010	1.00485e-005	0.99967	0.999667
0.189287	0	0.0906645	0.0879395	0.089302	272.505	1.58489e-010	1.02467e-005	0.999666	0.999663
0.189287	0	0.0893535	0.0866422	0.0879979	271.126	1.99526e-010	1.04992e-005	0.999661	0.999658
0.189287	0	0.0877475	0.0850535	0.0864005	269.403	2.51189e-010	1.08217e-005	0.999654	0.999651
0.189287	0	0.0857927	0.0831201	0.0844564	267.256	3.16228e-010	1.12353e-005	0.999646	0.999643
0.189287	0	0.0834324	0.0807865	0.0821094	264.587	3.98107e-010	1.17679e-005	0.999636	0.999633
0.189287	0	0.0806099	0.0779971	0.0793035	261.279	5.01187e-010	1.24575e-005	0.999624	0.99962
0.189287	0	0.0772738	0.0747019	0.0759878	257.195	6.30957e-010	1.3356e-005	0.999607	0.999603
0.189287	0	0.0733846	0.0708628	0.0721237	252.18	7.94328e-010	1.45361e-005	0.999586	0.999582
0.189287	0	0.0689234	0.0664628	0.0676931	246.056	1e-009	1.61e-005	0.999559	0.999555
0.189287	0	0.0639014	0.061515	0.0627082	238.636	1.25893e-009	1.8195e-005	0.999524	0.999519
0.189287	0	0.0583659	0.0560687	0.0572173	229.725	1.58489e-009	2.10375e-005	0.999479	0.999473
0.189287	0	0.0524103	0.0502188	0.0513146	219.145	1.99526e-009	2.49495e-005	0.999419	0.999412
0.189287	0	0.0461698	0.0441022	0.045136	206.752	2.51189e-009	3.04212e-005	0.99934	0.999331
0.189287	0	0.0398137	0.037889	0.0388514	192.468	3.16228e-009	3.82177e-005	0.999234	0.999223
0.189287	0	0.0335346	0.0317713	0.032653	176.321	3.98107e-009	4.95562e-005	0.999089	0.999074
0.189287	0	0.0275272	0.0259424	0.0267348	158.477	5.01187e-009	6.64263e-005	0.998888	0.998869
0.189287	0	0.021969	0.0205762	0.0212726	139.273	6.30957e-009	9.21695e-005	0.998604	0.998577
0.189287	0	0.0170026	0.0158104	0.0164065	119.227	7.94328e-009	0.000132571	0.998192	0.998154
0.189287	0	0.0127238	0.0117337	0.0122288	99.0134	1e-008	0.000197984	0.997579	0.997521
0.189287	0	0.00917664	0.0083825	0.00877957	79.4143	1.25893e-008	0.000307605	0.996635	0.996545
0.189287	0	0.00635336	0.00574119	0.00604728	61.2163	1.58489e-008	0.000498509	0.995128	0.994983
0.189287	0	0.00420436	0.00375315	0.00397875	45.1205	1.99526e-008	0.000844994	0.992624	0.992379
0.189287	0	0.00264626	0.00233001	0.00248813	31.6246	2.51189e-008	0.00150212	0.988275	0.987839
0.189287	0	0.00157535	0.00136583	0.00147059	20.9522	3.16228e-008	0.00280509	0.980355	0.97954
0.189287	0	0.000881846	0.000751437	0.000816642	13.0409	3.98107e-008	0.0054905	0.965234	0.96364
0.189287	0	0.000461401	0.000385621	0.000423511	7.57795	5.01187e-008	0.0111311	0.93518	0.93195
0.189287	0	0.000224406	0.000183531	0.000203969	4.08749	6.30957e-008	0.022573	0.874432	0.86788
0.189287	0	0.00010105	8.06714e-005	9.08606e-005	2.03783	7.94328e-008	0.0421519	0.756676	0.744436
0.189287	0	4.21048e-005	3.27234e-005	3.74141e-005	0.938142	1e-007	0.0622295	0.562187	0.544106
0.189287	0	1.63277e-005	1.23188e-005	1.43232e-005	0.400888	1.25893e-007	0.0613438	0.330264	0.312436
0.189287	0	5.98016e-006	4.36762e-006	5.17389e-006	0.161255	1.58489e-007	0.039122	0.151619	0.140256
0.189287	0	2.12112e-006	1.49575e-006	1.80843e-006	0.0625376	1.99526e-007	0.0185447	0.0589748	0.0535917
0.189287	0	7.49792e-007	5.09476e-007	6.29634e-007	0.0240317	2.51189e-007	0.00768472	0.0214201	0.0191903
0.189287	0	2.70266e-007	1.76771e-007	2.23519e-007	0.00934948	3.16228e-007	0.00307057	0.00773413	0.00684335
0.189287	0	1.01142e-007	6.36663e-008	8.24043e-008	0.00374761	3.98107e-007	0.00124237	0.00287393	0.00251352
0.189287	0	4.02579e-008	2.43629e-008	3.23104e-008	0.0015895	5.01187e-007	0.000528692	0.00113224	0.00097886
0.189287	0	1.76202e-008	1.01992e-008	1.39097e-008	0.000742098	6.30957e-007	0.000247137	0.000489251	0.000417561
0.189287	0	8.72345e-009	4.77936e-009	6.7514e-009	0.000394409	7.94328e-007	0.00013141	0.000238232	0.000200139
0.189287	0	4.91549e-009	2.51738e-009	3.71643e-009	0.000239811	1e-006	7.99171e-005	0.000131479	0.000108343
0.189287	0	3.09026e-009	1.46435e-009	2.27731e-009	0.000162591	1.25893e-006	5.41889e-005	8.07118e-005	6.5051e-005
0.189287	0	2.10141e-009	9.14633e-010	1.50802e-009	0.000118677	1.58489e-006	3.95551e-005	5.35039e-005	4.20936e-005
0.189287	0	1.50972e-009	5.99966e-010	1.05484e-009	9.09751e-005	1.99526e-006	3.03229e-005	3.74384e-005	2.87083e-005
0.189287	0	1.13311e-009	4.0884e-010	7.70974e-010	7.24267e-005	2.51189e-006	2.4141e-005	2.73509e-005	2.0415e-005
0.189287	0	8.85765e-010	2.88184e-010	5.86975e-010	5.97582e-005	3.16228e-006	1.99186e-005	2.07902e-005	1.50807e-005
0.189287	0	7.19332e-010	2.08636e-010	4.63984e-010	5.10697e-005	3.98107e-006	1.70227e-005	1.63733e-005	1.15084e-005
0.189287	0	6.0261e-010	1.53015e-010	3.77813e-010	4.49595e-005	5.01187e-006	1.49861e-005	1.32324e-005	8.96755e-006
0.189287	0	5.15865e-010	1.12114e-010	3.13989e-010	4.03752e-005	6.30957e-006	1.34581e-005	1.08532e-005	7.04625e-006
0.189287	0	4.46337e-010	8.13197e-011	2.63828e-010	3.65017e-005	7.94328e-006	1.2167e-005	8.94534e-006	5.53019e-006
0.189287	0	3.84209e-010	5.80042e-011	2.21107e-010	3.26205e-005	1e-005	1.08733e-005	7.32294e-006	4.29641e-006
0.3	0	0.151652	0.147253	0.149452	439.927	1e-011	5.90766e-006	0.9998	0.999798
0.3	0	0.151507	0.147109	0.149308	439.785	1.25893e-011	5.91718e-006	0.9998	0.999798
0.3	0	0.151325	0.146929	0.149127	439.606	1.58489e-011	5.92918e-006	0.9998	0.999798
0.3	0	0.151096	0.146702	0.148899	439.382	1.99526e-011	5.9443e-006	0.999799	0.999798
0.3	0	0.150808	0.146417	0.148613	439.099	2.51189e-011	5.96337e-006	0.999799	0.999797
0.3	0	0.150448	0.14606	0.148254	438.743	3.16228e-011	5.98742e-006	0.999799	0.999797
0.3	0	0.149996	0.145613	0.147804	438.296	3.98107e-011	6.01777e-006	0.999798	0.999796
0.3	0	0.14943	0.145052	0.147241	437.734	5.01187e-011	6.05609e-006	0.999797	0.999795
0.3	0	0.148723	0.144352	0.146537	437.028	6.30957e-011	6.10452e-006	0.999796	0.999794
0.3	0	0.14784	0.143479	0.14566	436.141	7.94328e-011	6.16579e-006	0.999795	0.999793
0.3	0	0.146742	0.142392	0.144567	435.029	1e-010	6.24339e-006	0.999793	0.999792
0.3	0	0.145378	0.141042	0.14321	433.633	1.25893e-010	6.34181e-006	0.999791	0.99979
0.3	0	0.143691	0.139373	0.141532	431.886	1.58489e-010	6.46692e-006	0.999789	0.999787
0.3	0	0.141614	0.137317	0.139465	429.699	1.99526e-010	6.6263e-006	0.999786	0.999784
0.3	0	0.139068	0.134799	0.136933	426.969	2.51189e-010	6.82989e-006	0.999782	0.99978
0.3	0	0.13597	0.131735	0.133852	423.566	3.16228e-010	7.09095e-006	0.999777	0.999775
0.3	0	0.132229	0.128036	0.130133	419.336	3.98107e-010	7.42715e-006	0.999771	0.999768
0.3	0	0.127756	0.123615	0.125686	414.093	5.01187e-010	7.86244e-006	0.999762	0.99976
0.3	0	0.122469	0.118393	0.120431	407.621	6.30957e-010	8.42967e-006	0.999752	0.99975
0.3	0	0.116305	0.112308	0.114307	399.672	7.94328e-010	9.17459e-006	0.999739	0.999736
0.3	0	0.109235	0.105335	0.107285	389.967	1e-009	1.01619e-005	0.999722	0.999719
0.3	0	0.101275	0.0974932	0.0993843	378.208	1.25893e-009	1.14845e-005	0.9997	0.999696
0.3	0	0.0925024	0.0888615	0.090682	364.085	1.58489e-009	1.32791e-005	0.999671	0.999667
0.3	0	0.0830635	0.0795903	0.0813269	347.316	1.99526e-009	1.57491e-005	0.999633	0.999629
0.3	0	0.0731731	0.0698963	0.0715347	327.675	2.51189e-009	1.92042e-005	0.999583	0.999578
0.3	0	0.0630995	0.0600491	0.0615743	305.037	3.16228e-009	2.41278e-005	0.999516	0.999509
0.3	0	0.0531479	0.0503535	0.0517507	279.446	3.98107e-009	3.12895e-005	0.999425	0.999416
0.3	0	0.043627	0.0411153	0.0423712	251.165	5.01187e-009	4.19475e-005	0.999298	0.999286
0.3	0	0.034818	0.0326107	0.0337143	220.73	6.30957e-009	5.82164e-005	0.999119	0.999102
0.3	0	0.0269469	0.0250574	0.0260021	188.959	7.94328e-009	8.37608e-005	0.998859	0.998834
0.3	0	0.0201656	0.0185964	0.019381	156.923	1e-008	0.000125148	0.998471	0.998435
0.3	0	0.0145438	0.0132852	0.0139145	125.861	1.25893e-008	0.000194578	0.997874	0.997817
0.3	0	0.0100692	0.00909905	0.00958414	97.0198	1.58489e-008	0.000315695	0.99692	0.996829
0.3	0	0.00666336	0.00594826	0.00630581	71.5101	1.99526e-008	0.00053613	0.995333	0.995178
0.3	0	0.00419397	0.00369276	0.00394337	50.1209	2.51189e-008	0.00095621	0.99257	0.992292
0.3	0	0.00249673	0.00216466	0.00233069	33.2064	3.16228e-008	0.00179646	0.987514	0.986992
0.3	0	0.00139761	0.00119093	0.00129427	20.6681	3.98107e-008	0.0035573	0.977778	0.976746
0.3	0	0.00073126	0.00061116	0.00067121	12.0101	5.01187e-008	0.00738188	0.958098	0.955955
0.3	0	0.000355655	0.000290873	0.000323264	6.47814	6.30957e-008	0.0157051	0.916918	0.91236
0.3	0	0.000160151	0.000127854	0.000144002	3.22969	7.94328e-008	0.0322797	0.831309	0.821939
0.3	0	6.67306e-005	5.18623e-005	5.92964e-005	1.48683	1e-007	0.0563295	0.670478	0.654116
0.3	0	2.58772e-005	1.95237e-005	2.27004e-005	0.635355	1.25893e-007	0.0688795	0.438626	0.418606
0.3	0	9.47778e-006	6.9221e-006	8.19994e-006	0.255568	1.58489e-007	0.0526003	0.220689	0.205405
0.3	0	3.3617e-006	2.37056e-006	2.86613e-006	0.0991139	1.99526e-007	0.0275332	0.0903415	0.0823469
0.3	0	1.18832e-006	8.07453e-007	9.97888e-007	0.0380871	2.51189e-007	0.0118919	0.0335262	0.0300752
0.3	0	4.28336e-007	2.80159e-007	3.54248e-007	0.0148177	3.16228e-007	0.00482465	0.0122021	0.0108023
0.3	0	1.60297e-007	1.00903e-007	1.306e-007	0.00593948	3.98107e-007	0.0019627	0.00454711	0.00397771
0.3	0	6.38035e-008	3.86121e-008	5.12078e-008	0.00251914	5.01187e-007	0.000836855	0.00179326	0.00155047
0.3	0	2.79257e-008	1.61644e-008	2.2045e-008	0.00117613	6.30957e-007	0.000391467	0.000775174	0.000661617
0.3	0	1.38255e-008	7.57466e-009	1.07001e-008	0.000625087	7.94328e-007	0.000208214	0.000377514	0.000317157
0.3	0	7.79041e-009	3.98972e-009	5.89006e-009	0.000380069	1e-006	0.00012664	0.00020836	0.000171698
0.3	0	4.89766e-009	2.3208e-009	3.60923e-009	0.000257686	1.25893e-006	8.58748e-005	0.000127912	0.000103093
0.3	0	3.33045e-009	1.44957e-009	2.39001e-009	0.000188088	1.58489e-006	6.2686e-005	8.4794e-005	6.67111e-005
0.3	0	2.39271e-009	9.50869e-010	1.67179e-009	0.000144184	1.99526e-006	4.80559e-005	5.93337e-005	4.54981e-005
0.3	0	1.79583e-009	6.47959e-010	1.22189e-009	0.000114787	2.51189e-006	3.82592e-005	4.3347e-005	3.23547e-005
0.3	0	1.40382e-009	4.56734e-010	9.30278e-010	9.47089e-005	3.16228e-006	3.15677e-005	3.29493e-005	2.39008e-005
0.3	0	1.14005e-009	3.3066e-010	7.35354e-010	8.09388e-005	3.98107e-006	2.69783e-005	2.59493e-005	1.82391e-005
0.3	0	9.55059e-010	2.42509e-010	5.98784e-010	7.1255e-005	5.01187e-006	2.37507e-005	2.09715e-005	1.42123e-005
0.3	0	8.17579e-010	1.77685e-010	4.97632e-010	6.39894e-005	6.30957e-006	2.13291e-005	1.72008e-005	1.11673e-005
0.3	0	7.07386e-010	1.28881e-010	4.18134e-010	5.78505e-005	7.94328e-006	1.9283e-005	1.41771e-005	8.76461e-006
